1875→37152,2
1876→21037,2
1877→24545,4
1878→32420,2
1879→23304,2
1880→35261,10
1881→21453,38
1882→20581,2
1883→32044,2
1884→33196,2
1885→24313,12
1886→27596,44
1887→23136,2
1888→34181,2
1889→35295,4
1890→40490,2
1891→33162,2
1892→20747,10
1893→34949,2
1894→27562,8
1895→31407,2
1896→34175,2
1897→20323,2
1898→24783,2
1899→31063,30
1900→34723,2
1901→20111,8
1902→36074,10
1903→36848,4
1904→25463,8
1905→35850,12
1906→32249,2
1907→40669,2
1908→33995,62
1909→37509,12
1910→39493,6
1911→38541,4
1912→38125,14
1913→35408,10
1914→28185,8
1915→38317,12
1916→37199,2
1917→33539,34
1918→20912,4
1919→36877,2
1920→39003,12
1921→28343,10
1922→31860,4
1923→27905,10
1924→35098,10
1925→20778,8
1926→39467,2
1927→38548,4
1928→27792,12
1929→29608,2
1930→34385,16
1931→26472,58
1932→35859,10
1933→30517,2
1934→35065,2
1935→37732,4
1936→21657,4
1937→40660,10
1938→33392,24
1939→26016,2
1940→23564,6
1941→21233,2
1942→36284,2
1943→37356,2
1944→32624,30
1945→32416,6
1946→24573,16
1947→30341,2
1948→31293,196
1949→22684,8
1950→30187,2
1951→31055,10
1952→34527,2
1953→20315,6
1954→36042,12
1955→20127,28
1956→37190,10
1957→31267,16
1958→29298,12
1959→36426,2
1960→21491,106
1961→33154,4
1962→25031,4
1963→27766,6
1964→31431,12
1965→35091,2
1966→40694,2
1967→40835,4
1968→21802,2
1969→38321,6
1970→26029,26
1971→26815,2
1972→22489,2
1973→21668,6
1974→38745,56
1975→35866,14
1976→29405,16
1977→34188,2
1978→35268,6
1979→38577,8
1980→39663,4
1981→35892,2
1982→22825,196
1983→28711,10
1984→32885,6
1985→38583,6
1986→40499,2
1987→31258,2
1988→36841,4
1989→39035,56
1990→39207,2
1991→25658,8
1992→28147,48
1993→26481,234
1994→27553,2
1995→34978,4
1996→22021,2
1997→35096,4
1998→36613,4
1999→38789,6
2000→21496,58
2001→39469,6
2002→25036,2
2003→28729,2
2004→37197,48
2005→20120,2
2006→36879,4
2007→33537,2
2008→31260,2
2009→27137,2
2010→30180,2
2011→34520,2
2012→33705,2
2013→21006,2
2014→37163,8
2015→38917,4
2016→24574,2
2017→26223,30
2018→31294,2
2019→30174,4
2020→29865,2
2021→26011,8
2022→23563,66
2023→35406,2
2024→37351,2
2025→40667,6
2026→24322,114
2027→21462,282
2028→32849,8
2029→24110,12
2030→40455,10
2031→26647,42
2032→27795,4
2033→35250,8
2034→34382,218
2035→39200,4
2036→27108,2
2037→27934,10
2038→28140,2
2039→28372,16
2040→36846,6
2041→37994,48
2042→20923,4
2043→34349,20
2044→32882,22
2045→38584,6
2046→39456,2
2047→35895,44
2048→24913,2
2049→38570,4
2050→38742,2
2051→35861,10
2052→23138,4
2053→38326,2
2054→29066,34
2055→26812,4
2056→29254,16
2057→40832,10
2058→38928,2
2059→38114,8
2060→25219,2
2061→28734,2
2062→20559,38
2063→29282,278
2064→36058,8
2065→20901,12
2066→36864,50
2067→33718,2
2068→27916,8
2069→31289,2
2070→29276,220
2071→38136,158
2072→36890,84
2073→30169,2
2074→29044,2
2075→28196,16
2076→37728,4
2077→38760,6
2078→35843,26
2079→29420,20
2080→32854,80
2081→33986,2
2082→32068,12
2083→38552,10
2084→31070,66
2085→28961,218
2086→22467,2
2087→34502,4
2088→27929,2
2089→33727,2
2090→20102,16
2091→36067,16
2092→33515,2
2093→22655,2
2094→25014,4
2095→40483,78
2096→33171,8
2097→38599,14
2098→27743,46
2099→26691,12
2100→22231,2
2101→27571,10
2102→35888,4
2103→36631,4
2104→20754,30
2105→32291,38
2106→25226,4
2107→21440,446
2108→20592,2
2109→32057,34
2110→24132,4
2111→26665,6
2112→35272,10
2113→23919,2
2114→27585,8
2115→26457,4
2116→23125,2
2117→21672,12
2118→32265,2
2119→24300,22
2120→29847,2
2121→35424,14
2122→23541,16
2123→21216,2
2124→24764,18
2125→40221,2
2126→32601,2
2127→38935,6
2128→37141,42
2129→36093,12
2130→21024,2
2131→25484,12
2132→26201,2
2133→29249,4
2134→35616,2
2135→23773,6
2136→34398,86
2137→29615,10
2138→24936,2
2139→38555,4
2140→24338,2
2141→35844,2
2142→36299,2
2143→40219,2
2144→26837,2
2145→30952,12
2146→36897,2
2147→31048,136
2148→27911,2
2149→28165,22
2150→28357,10
2151→25448,8
2152→25810,4
2153→39473,2
2154→34962,2
2155→22807,4
2156→28501,2
2157→37146,4
2158→24551,32
2159→32434,10
2160→26206,4
2161→30363,2
2162→35611,10
2163→29840,2
2164→26034,4
2165→35423,6
2166→23546,20
2167→21211,2
2168→30535,2
2169→21675,8
2170→38758,2
2171→32050,12
2172→24135,12
2173→30707,52
2174→35275,4
2175→27576,2
2176→31413,4
2177→36636,6
2178→21681,2
2179→36404,2
2180→33176,4
2181→27744,6
2182→26696,2
2183→31621,2
2184→20105,284
2185→39814,6
2186→36060,44
2187→20939,2
2188→31245,2
2189→23780,2
2190→31077,16
2191→27112,2
2192→28966,24
2193→29088,2
2194→34505,4
2195→33720,2
2196→26801,2
2197→21218,2
2198→21816,8
2199→24558,2
2200→38107,2
2201→28395,4
2202→40479,72
2203→38563,10
2204→29623,4
2205→23319,2
2206→35872,4
2207→39683,2
2208→20568,26
2209→25826,2
2210→38597,8
2211→35886,2
2212→21688,134
2213→39677,2
2214→27927,2
2215→30990,2
2216→28153,2
2217→29081,16
2218→31842,2
2219→37389,2
2220→33729,2
2221→36855,22
2222→37987,2
2223→23789,2
2224→20791,4
2225→24331,18
2226→26654,2
2227→34391,40
2228→33988,2
2229→21471,8
2230→32066,78
2231→26230,10
2232→31287,16
2233→35627,4
2234→21015,4
2235→37170,12
2236→38138,10
2237→40022,2
2238→36290,2
2239→32630,6
2240→24755,2
2241→23570,4
2242→35415,4
2243→34701,24
2244→20133,258
2245→25441,2
2246→33524,6
2247→36264,8
2248→20301,24
2249→30193,2
2250→31041,14
2251→27918,2
2252→22456,2
2253→36600,2
2254→40680,20
2255→26492,4
2256→34157,16
2257→28508,4
2258→33140,2
2259→32092,4
2260→25479,2
2261→20937,10
2262→30399,34
2263→34739,2
2264→28366,2
2265→31079,4
2266→28154,10
2267→31845,2
2268→20339,48
2269→39214,2
2270→24799,26
2271→35881,2
2272→22836,10
2273→27578,48
2274→38590,42
2275→33178,18
2276→26698,2
2277→22238,12
2278→35875,2
2279→24309,14
2280→24907,2
2281→21449,2
2282→32862,64
2283→38564,2
2284→21811,2
2285→23548,22
2286→38332,2
2287→34362,2
2288→21482,270
2289→33147,4
2290→40687,4
2291→25210,2
2292→22809,98
2293→27547,2
2294→35082,2
2295→25674,4
2296→29885,6
2297→31046,4
2298→23583,6
2299→28359,4
2300→36051,616
2301→39825,24
2302→20134,176
2303→39019,4
2304→20908,78
2305→24594,8
2306→21220,22
2307→37345,2
2308→32637,4
2309→24752,2
2310→23577,54
2311→26839,10
2312→35412,10
2313→30352,22
2314→37177,2
2315→36899,4
2316→32405,2
2317→26653,4
2318→27781,6
2319→35244,2
2320→34396,32
2321→23321,2
2322→21476,132
2323→40441,58
2324→24104,2
2325→39489,2
2326→20796,6
2327→21644,24
2328→40673,2
2329→30504,2
2330→23113,4
2331→34938,2
2332→27513,14
2333→33321,6
2334→24396,6
2335→20736,18
2336→36653,2
2337→39429,6
2338→36461,2
2339→22253,18
2340→23381,10
2341→27721,86
2342→25412,2
2343→40085,2
2344→20160,4
2345→34560,36
2346→26899,2
2347→28903,2
2348→25620,2
2349→32697,6
2350→33745,2
2351→21280,10
2352→32451,2
2353→24534,2
2354→33583,2
2355→21046,18
2356→37123,2
2357→38957,10
2358→35674,40
2359→26263,8
2360→34594,2
2361→35446,2
2362→29825,2
2363→26051,24
2364→32663,460
2365→21274,90
2366→35022,2
2367→31482,2
2368→26435,8
2369→24150,2
2370→40415,2
2371→35210,24
2372→26607,8
2373→38392,2
2374→40288,4
2375→36208,50
2376→27974,8
2377→28100,12
2378→31811,10
2379→39072,12
2380→36806,2
2381→39416,2
2382→39624,2
2383→20709,6
2384→22862,6
2385→34907,174
2386→29670,2
2387→26638,8
2388→38530,38
2389→25881,2
2390→28590,8
2391→35821,14
2392→38366,12
2393→24739,14
2394→20399,398
2395→29026,2
2396→34799,2
2397→30339,2
2398→39086,2
2399→38154,6
2400→20997,8
2401→38968,2
2402→40872,2
2403→38508,2
2404→25085,2
2405→32032,20
2406→23372,10
2407→30765,6
2408→23140,4
2409→35819,6
2410→26432,48
2411→31485,2
2412→24365,14
2413→37772,2
2414→21617,4
2415→23524,2
2416→34593,4
2417→35441,4
2418→30133,18
2419→26056,4
2420→29822,10
2421→24701,12
2422→21273,8
2423→32456,78
2424→40076,2
2425→39882,4
2426→38950,2
2427→37124,4
2428→35673,8
2429→26264,2
2430→28138,4
2431→22402,66
2432→28904,2
2433→39278,38
2434→32690,8
2435→21287,2
2436→20355,26
2437→21889,2
2438→40082,2
2439→36002,2
2440→20167,4
2441→31227,8
2442→36466,4
2443→23386,46
2444→27726,2
2445→22066,2
2446→34103,2
2447→31471,12
2448→27514,2
2449→25243,2
2450→20731,2
2451→36654,2
2452→23729,6
2453→29213,4
2454→32469,8
2455→38153,4
2456→33789,42
2457→37329,246
2458→27987,2
2459→26855,2
2460→25288,2
2461→21628,34
2462→35826,14
2463→30568,2
2464→29677,26
2465→35228,4
2466→38537,4
2467→32831,22
2468→22865,2
2469→34900,8
2470→28751,4
2471→27719,8
2472→28335,2
2473→36801,32
2474→20964,262
2475→20158,386
2476→25618,2
2477→38395,64
2478→28107,4
2479→34558,4
2480→27973,10
2481→32652,460
2482→35477,12
2483→23512,8
2484→26060,10
2485→29814,4
2486→23720,2
2487→40040,2
2488→20999,6
2489→24505,36
2490→32460,2
2491→37112,12
2492→23344,18
2493→22296,2
2494→31681,2
2495→26636,2
2496→32004,12
2497→24161,4
2498→21413,18
2499→32838,2
2500→37576,2
2501→32236,4
2502→21621,4
2503→37744,4
2504→35013,4
2505→30561,4
2506→27710,2
2507→36450,2
2508→33310,10
2509→36662,4
2510→27522,16
2511→34909,6
2512→40286,6
2513→20363,2
2514→22434,6
2515→27146,70
2516→34763,2
2517→31211,2
2518→36808,20
2519→32494,4
2520→20151,34
2521→36034,2
2522→21083,64
2523→23975,2
2524→35810,14
2525→40629,4
2526→24962,32
2527→29641,2
2528→26609,10
2529→40843,8
2530→21048,2
2531→29017,2
2532→24708,2
2533→38357,2
2534→39285,10
2535→20952,2
2536→38191,4
2537→36837,14
2538→39043,2
2539→21880,24
2540→26897,10
2541→31820,6
2542→23981,6
2543→31478,50
2544→24398,10
2545→39427,2
2546→25844,6
2547→24996,4
2548→34338,2
2549→31216,18
2550→33541,26
2551→32493,12
2552→25424,8
2553→20156,2
2554→38995,2
2555→21084,2
2556→36033,20
2557→39249,2
2558→20364,2
2559→26093,8
2560→27141,4
2561→30592,4
2562→34300,2
2563→22265,2
2564→31672,2
2565→33125,4
2566→36457,2
2567→24354,2
2568→30566,12
2569→35828,18
2570→22291,2
2571→26631,6
2572→31686,4
2573→32003,2
2574→38539,2
2575→21414,2
2576→37571,2
2577→27387,2
2578→32467,12
2579→21070,2
2580→24730,8
2581→20390,2
2582→37327,24
2583→21242,194
2584→39420,2
2585→36468,2
2586→28760,4
2587→23388,2
2588→39612,2
2589→34569,2
2590→39276,6
2591→21289,28
2592→38196,2
2593→39044,2
2594→36830,4
2595→31229,12
2596→29010,2
2597→26864,2
2598→39282,90
2599→37318,16
2600→38162,2
2601→32458,2
2602→24159,8
2603→38506,4
2604→35219,2
2605→35817,20
2606→21619,6
2607→24906,2
2608→21448,430
2609→29417,2
2610→35048,12
2611→35874,90
2612→38757,6
2613→24308,2
2614→23549,26
2615→38333,14
2616→28393,4
2617→28155,4
2618→31844,2
2619→29087,4
2620→33945,88
2621→32897,14
2622→22239,12
2623→28703,2
2624→35880,10
2625→32299,6
2626→36639,4
2627→22696,6
2628→30353,6
2629→31281,18
2630→32404,2
2631→36898,50
2632→24561,2
2633→40818,8
2634→38902,10
2635→24753,6
2636→23576,20
2637→26838,2
2638→40672,2
2639→24337,2
2640→32252,2
2641→21645,2
2642→29428,2
2643→26460,26
2644→34999,4
2645→30505,2
2646→27780,2
2647→40440,2
2648→32060,2
2649→39488,2
2650→24939,4
2651→21477,46
2652→36606,2
2653→22808,208
2654→26494,20
2655→27546,2
2656→27774,6
2657→32094,6
2658→20551,44
2659→21483,2
2660→27310,4
2661→39824,2
2662→36050,2
2663→20135,18
2664→20307,12
2665→23582,308
2666→22450,2
2667→30195,2
2668→28956,2
2669→31047,2
2670→28536,4
2671→35887,8
2672→22830,62
2673→38596,18
2674→25827,2
2675→36068,2
2676→39212,12
2677→33728,8
2678→38106,2
2679→29246,20
2680→26800,2
2681→29074,4
2682→38334,2
2683→23916,4
2684→38750,44
2685→40478,10
2686→32058,6
2687→23318,8
2688→25672,2
2689→34532,2
2690→31040,166
2691→22665,10
2692→20132,40
2693→31616,2
2694→32093,2
2695→25818,24
2696→36433,2
2697→21484,164
2698→40681,2
2699→39649,2
2700→25216,2
2701→36601,2
2702→35084,6
2703→22033,2
2704→35242,50
2705→34390,34
2706→26655,2
2707→24102,40
2708→33387,2
2709→21642,24
2710→35070,2
2711→32631,8
2712→24754,6
2713→36291,2
2714→35414,4
2715→29877,2
2716→29279,10
2717→22691,2
2718→26231,2
2719→21828,6
2720→32403,14
2721→38139,6
2722→40023,6
2723→21014,4
2724→37171,2
2725→28356,8
2726→20309,132
2727→31049,4
2728→28958,2
2729→39640,226
2730→28500,10
2731→22806,70
2732→28732,4
2733→39472,18
2734→24339,58
2735→20799,148
2736→35079,2
2737→35845,6
2738→34399,22
2739→39486,4
2740→32852,4
2741→21479,2
2742→33980,24
2743→29270,12
2744→38130,2
2745→37944,18
2746→36896,90
2747→32638,2
2748→31881,2
2749→23578,54
2750→40485,2
2751→36405,4
2752→32899,28
2753→35280,8
2754→27577,8
2755→22839,28
2756→36637,8
2757→20752,6
2758→27113,6
2759→24796,4
2760→33721,2
2761→25644,6
2762→20336,14
2763→25476,4
2764→39029,12
2765→20104,30
2766→23781,6
2767→28369,4
2768→31244,2
2769→35422,22
2770→22495,6
2771→23547,66
2772→28993,2
2773→40227,2
2774→32607,4
2775→37375,2
2776→21210,6
2777→25482,2
2778→32435,6
2779→35610,6
2780→26207,4
2781→30362,6
2782→32051,2
2783→20594,2
2784→37523,8
2785→35274,2
2786→27583,20
2787→26451,4
2788→40643,256
2789→38305,2
2790→25688,6
2791→28197,2
2792→35628,2
2793→29277,142
2794→24568,6
2795→29613,2
2796→32069,6
2797→38553,2
2798→24930,2
2799→38761,40
2800→35842,2
2801→26469,408
2802→25816,2
2803→39647,6
2804→38795,2
2805→28507,4
2806→33719,32
2807→27319,2
2808→20900,6
2809→36865,20
2810→36059,16
2811→34193,4
2812→35041,18
2813→27584,8
2814→32264,8
2815→40644,256
2816→37716,4
2817→24133,10
2818→33184,6
2819→35273,10
2820→30701,10
2821→24557,2
2822→38108,12
2823→32432,6
2824→37140,6
2825→36092,2
2826→29248,6
2827→35425,20
2828→31085,130
2829→26032,164
2830→30157,2
2831→24765,4
2832→36066,44
2833→22654,12
2834→34731,10
2835→31243,40
2836→22466,2
2837→34503,6
2838→31071,2
2839→28538,2
2840→27570,2
2841→35889,2
2842→32290,10
2843→40482,8
2844→38598,8
2845→27742,2
2846→26690,4
2847→31627,22
2848→31687,2
2849→22290,18
2850→32002,4
2851→40422,4
2852→38538,14
2853→21627,6
2854→36690,2
2855→32230,4
2856→25287,2
2857→26402,34
2858→35829,4
2859→28598,2
2860→37326,18
2861→20391,8
2862→21243,8
2863→24731,2
2864→40274,4
2865→32654,14
2866→26066,4
2867→30103,2
2868→27988,2
2869→26254,12
2870→30331,100
2871→38960,6
2872→24503,110
2873→20365,10
2874→26092,142
2875→31025,6
2876→28934,2
2877→22432,4
2878→27372,4
2879→38994,2
2880→36032,32
2881→39846,2
2882→21085,4
2883→33540,2
2884→25041,2
2885→36664,4
2886→27524,4
2887→34133,2
2888→40845,182
2889→40079,2
2890→32459,2
2891→26059,18
2892→26865,2
2893→37319,22
2894→30558,2
2895→32801,2
2896→24158,2
2897→28795,98
2898→29647,2
2899→22855,18
2900→22069,2
2901→29481,2
2902→25842,4
2903→36469,2
2904→33927,2
2905→23389,152
2906→39879,2
2907→38197,4
2908→36831,78
2909→21886,2
2910→39045,4
2911→26891,6
2912→31826,6
2913→28137,14
2914→27943,6
2915→39277,10
2916→25628,8
2917→33311,74
2918→27523,10
2919→31446,10
2920→27711,2
2921→22263,6
2922→37583,2
2923→24194,2
2924→22607,2
2925→34762,2
2926→40889,2
2927→20150,12
2928→39841,2
2929→36035,12
2930→32495,2
2931→25422,2
2932→33775,42
2933→22435,22
2934→35482,2
2935→30336,6
2936→35644,2
2937→23721,26
2938→34796,2
2939→38967,6
2940→21076,8
2941→20998,28
2942→32461,34
2943→38369,2
2944→24736,6
2945→29029,2
2946→40617,4
2947→24352,158
2948→22899,286
2949→31680,26
2950→35220,2
2951→21412,4
2952→32005,4
2953→27178,18
2954→31821,12
2955→26896,2
2956→27944,2
2957→38190,4
2958→39042,28
2959→36836,2
2960→39426,10
2961→25079,10
2962→34937,2
2963→22852,16
2964→31479,2
2965→29486,112
2966→39614,2
2967→32806,2
2968→38500,16
2969→26608,12
2970→28792,2
2971→29640,4
2972→35811,4
2973→23148,2
2974→26862,4
2975→35449,14
2976→38356,10
2977→24709,10
2978→39284,14
2979→21049,2
2980→29224,18
2981→20166,62
2982→38199,4
2983→35686,2
2984→27171,4
2985→31014,2
2986→34566,2
2987→28139,4
2988→21286,2
2989→20354,2
2990→39279,2
2991→27515,148
2992→37787,10
2993→36655,2
2994→25242,4
2995→33929,10
2996→23387,14
2997→22093,2
2998→36493,2
2999→32033,4
3000→25084,10
3001→26601,6
3002→29649,2
3003→21040,28
3004→37125,2
3005→32457,2
3006→33585,2
3007→40077,24
3008→35672,30
3009→27185,2
3010→30132,2
3011→35440,6
3012→21272,2
3013→32665,262
3014→24700,4
3015→34901,8
3016→38394,2
3017→40880,40
3018→20159,10
3019→39074,4
3020→37328,68
3021→33788,4
3022→27986,2
3023→29020,2
3024→32468,2
3025→39080,8
3026→21843,220
3027→20991,6
3028→31689,14
3029→38536,10
3030→21629,144
3031→38704,6
3032→25289,2
3033→22890,12
3034→35827,2
3035→30569,2
3036→26050,94
3037→29824,2
3038→23522,2
3039→35447,2
3040→32662,4
3041→24707,2
3042→38358,4
3043→21047,2
3044→20195,22
3045→37122,10
3046→24535,42
3047→30307,4
3048→26262,4
3049→32808,6
3050→24151,2
3051→32034,18
3052→35211,206
3053→26434,10
3054→35023,18
3055→22094,2
3056→23146,6
3057→24999,2
3058→36460,2
3059→25077,2
3060→31645,2
3061→22252,12
3062→23380,74
3063→27512,214
3064→29488,2
3065→34105,2
3066→37780,6
3067→36652,2
3068→25245,8
3069→28902,4
3070→26898,10
3071→21281,28
3072→20353,8
3073→32696,20
3074→33744,2
3075→20161,30
3076→40084,2
3077→33576,6
3078→34753,2
3079→32239,2
3080→35820,6
3081→29443,2
3082→29671,2
3083→25880,14
3084→38531,2
3085→29215,2
3086→21078,2
3087→38969,4
3088→39087,4
3089→38155,2
3090→20996,10
3091→20398,4
3092→27981,8
3093→35478,44
3094→26853,2
3095→36807,56
3096→39073,4
3097→33549,2
3098→20962,24
3099→39241,4
3100→38393,12
3101→28101,2
3102→27975,6
3103→20708,4
3104→31448,2
3105→22863,30
3106→34308,4
3107→33911,4
3108→38685,86
3109→25308,156
3110→39757,2
3111→28417,102
3112→28625,2
3113→39565,10
3114→20448,10
3115→28241,2
3116→36975,6
3117→36149,42
3118→39333,4
3119→33609,6
3120→27807,6
3121→28073,2
3122→29367,2
3123→31398,12
3124→36981,42
3125→37853,2
3126→24478,154
3127→38215,26
3128→21338,26
3129→31996,52
3130→29969,2
3131→38671,4
3132→26579,12
3133→34880,36
3134→40559,10
3135→39591,16
3136→24820,2
3137→33897,8
3138→32945,8
3139→27838,2
3140→27004,22
3141→31161,68
3142→33636,4
3143→24681,18
3144→36344,2
3145→20221,2
3146→36176,44
3147→20013,272
3148→23696,6
3149→22744,6
3150→30281,2
3151→27236,2
3152→31353,4
3153→40592,2
3154→38488,4
3155→25105,430
3156→22320,42
3157→26780,2
3158→31505,24
3159→33252,12
3160→39768,4
3161→32380,38
3162→20645,2
3163→36720,2
3164→24023,26
3165→33094,4
3166→20483,2
3167→21551,220
3168→35363,2
3169→19995,2
3170→34083,12
3171→26546,8
3172→27494,236
3173→30423,22
3174→24211,8
3175→23450,42
3176→35535,8
3177→30047,2
3178→29956,12
3179→24675,4
3180→21307,14
3181→32522,2
3182→36182,18
3183→37050,12
3184→23662,8
3185→29358,2
3186→30275,4
3187→26310,14
3188→30629,2
3189→38444,4
3190→33890,62
3191→24827,4
3192→24229,2
3193→20689,18
3194→29536,12
3195→35955,2
3196→23830,8
3197→34887,2
3198→32728,8
3199→23468,2
3200→29152,10
3201→22788,36
3202→36986,44
3203→21931,8
3204→37854,2
3205→20219,24
3206→28074,2
3207→31965,2
3208→34619,4
3209→28246,8
3210→20817,32
3211→22318,2
3212→39562,8
3213→36718,4
3214→22916,6
3215→34873,8
3216→40105,2
3217→36185,4
3218→21132,2
3219→37057,10
3220→23665,116
3221→35700,2
3222→23457,18
3223→29951,2
3224→26541,2
3225→30424,10
3226→27493,224
3227→38649,8
3228→37433,2
3229→24818,12
3230→21556,150
3231→19992,94
3232→33255,44
3233→33067,12
3234→40595,26
3235→25102,94
3236→20470,2
3237→32989,2
3238→35390,10
3239→26787,6
3240→20828,10
3241→36171,8
3242→20014,38
3243→27231,6
3244→31354,22
3245→34414,2
3246→31166,120
3247→25754,2
3248→33631,2
3249→36343,2
3250→37291,14
3251→29164,2
3252→30875,2
3253→38224,20
3254→21309,54
3255→24449,102
3256→29356,214
3257→35709,8
3258→28284,6
3259→40568,6
3260→38472,88
3261→32974,4
3262→29732,2
3263→38640,2
3264→39554,2
3265→25937,16
3266→28614,2
3267→28426,2
3268→34079,2
3269→35997,176
3270→29190,2
3271→22578,2
3272→27836,4
3273→33638,4
3274→39302,6
3275→37298,4
3276→20821,116
3277→36944,2
3278→28270,2
3279→27238,2
3280→32345,2
3281→24220,22
3282→40765,2
3283→23005,4
3284→23839,10
3285→30412,4
3286→34280,2
3287→35352,42
3288→26745,4
3289→32177,10
3290→40557,6
3291→21560,4
3292→29369,96
3293→22781,558
3294→23653,28
3295→26321,42
3296→30244,2
3297→40133,2
3298→32513,6
3299→37061,14
3300→37253,4
3301→21336,76
3302→36381,4
3303→35504,20
3304→31998,6
3305→23461,8
3306→20022,2
3307→37095,2
3308→36147,6
3309→39933,2
3310→33607,8
3311→20210,110
3312→23495,44
3313→27809,8
3314→31150,6
3315→27035,14
3316→39759,52
3317→25306,2
3318→33263,22
3319→40791,4
3320→36711,2
3321→20674,4
3322→22123,4
3323→27451,2
3324→31534,10
3325→27663,328
3326→31706,4
3327→25134,12
3328→33051,2
3329→36523,74
3330→37891,2
3331→20826,20
3332→25568,2
3333→36943,2
3334→31954,2
3335→29197,2
3336→31168,18
3337→28879,78
3338→24688,6
3339→39761,2
3340→36729,2
3341→39553,2
3342→19968,44
3343→22329,4
3344→35158,2
3345→38647,68
3346→24218,318
3347→38475,16
3348→24816,2
3349→37059,4
3350→29351,8
3351→28283,48
3352→26319,4
3353→23459,46
3354→38223,2
3355→32719,36
3356→27664,18
3357→32184,12
3358→25133,2
3359→21593,8
3360→36524,12
3361→20441,2
3362→40796,2
3363→36716,12
3364→22124,8
3365→27456,4
3366→22918,4
3367→26584,2
3368→33600,8
3369→25765,2
3370→36372,2
3371→34425,14
3372→23492,18
3373→27032,2
3374→28846,2
3375→22772,108
3376→28248,4
3377→31365,10
3378→20819,4
3379→33432,2
3380→37092,24
3381→20025,28
3382→36140,4
3383→40306,2
3384→24643,12
3385→25791,2
3386→37254,2
3387→21331,16
3388→23466,44
3389→26114,10
3390→35731,26
3391→22786,2
3392→23654,2
3393→24471,192
3394→40134,2
3395→36988,6
3396→37066,10
3397→21103,10
3398→23230,10
3399→26742,2
3400→32170,2
3401→40550,2
3402→21567,358
3403→32342,2
3404→33290,46
3405→38678,4
3406→20687,6
3407→23002,24
3408→35167,2
3409→30415,2
3410→34829,4
3411→27402,8
3412→31567,4
3413→34015,2
3414→22170,10
3415→24287,64
3416→20415,26
3417→39538,2
3418→33002,6
3419→31755,338
3420→34227,2
3421→28678,6
3422→23290,2
3423→36928,24
3424→35791,10
3425→34643,2
3426→31103,46
3427→32786,10
3428→25731,4
3429→38846,2
3430→37032,2
3431→24425,2
3432→30217,2
3433→35765,2
3434→26140,88
3435→29934,2
3436→23432,70
3437→21365,10
3438→24617,2
3439→40352,2
3440→32772,14
3441→26524,26
3442→31593,2
3443→22184,4
3444→37664,2
3445→24273,4
3446→40736,24
3447→32918,18
3448→21533,10
3449→25193,6
3450→24041,18
3451→23264,6
3452→35301,2
3453→36319,2
3454→38283,30
3455→31900,6
3456→27865,2
3457→33459,10
3458→20872,14
3459→36917,4
3460→34218,10
3461→29795,2
3462→25964,100
3463→25158,4
3464→39735,4
3465→31558,6
3466→28475,2
3467→26729,2
3468→29761,10
3469→38421,6
3470→38613,32
3471→35930,40
3472→22987,124
3473→28481,2
3474→20288,36
3475→26943,2
3476→30826,6
3477→27891,50
3478→29305,10
3479→38045,2
3480→20886,2
3481→37831,2
3482→21534,6
3483→25194,2
3484→24046,48
3485→40503,2
3486→30446,34
3487→37663,2
3488→32311,4
3489→30022,6
3490→35550,2
3491→23435,32
3492→37207,4
3493→32775,24
3494→21150,8
3495→24422,12
3496→33495,8
3497→40167,22
3498→32547,2
3499→35762,10
3500→34476,2
3501→36321,12
3502→39369,2
3503→36113,2
3504→38089,4
3505→25504,6
3506→26381,76
3507→35796,2
3508→22721,4
3509→25160,10
3510→36745,8
3511→25352,2
3512→27298,2
3513→23638,56
3514→37836,2
3515→20881,14
3516→40158,6
3517→32578,6
3518→21953,2
3519→33698,2
3520→26178,50
3521→29130,2
3522→27896,6
3523→38614,14
3524→35937,90
3525→29554,32
3526→31799,10
3527→32920,2
3528→24845,2
3529→24079,6
3530→38426,12
3531→22974,38
3532→28472,4
3533→27608,2
3534→25963,2
3535→33806,2
3536→31309,28
3537→20875,2
3538→36910,2
3539→38284,2
3540→25709,2
3541→39356,2
3542→20286,2
3543→33691,2
3544→30014,12
3545→23403,326
3546→23631,4
3547→35754,2
3548→37003,10
3549→24414,520
3550→20888,2
3551→40151,2
3552→26727,2
3553→31790,2
3554→35330,2
3555→22387,4
3556→23255,2
3557→37467,4
3558→32929,8
3559→24070,14
3560→32115,8
3561→36787,2
3562→40707,2
3563→32327,6
3564→22989,2
3565→23067,4
3566→22373,2
3567→28649,6
3568→34216,2
3569→24084,2
3570→33033,8
3571→39509,16
3572→36773,70
3573→30484,248
3574→36317,8
3575→27057,2
3576→28823,2
3577→26185,72
3578→22525,4
3579→31300,2
3580→36125,176
3581→25532,2
3582→33457,34
3583→29562,6
3584→40738,2
3585→38622,32
3586→32318,12
3587→38410,2
3588→29750,4
3589→38074,2
3590→29334,4
3591→29106,2
3592→35559,10
3593→39394,4
3594→24619,2
3595→36926,4
3596→20843,70
3597→33468,4
3598→26388,32
3599→28212,6
3600→28020,2
3601→36328,2
3602→32788,2
3603→31569,14
3604→23890,6
3605→24289,2
3606→24887,2
3607→33830,8
3608→25955,36
3609→39536,6
3610→25169,8
3611→21195,46
3612→20047,10
3613→33450,2
3614→36310,2
3615→22522,16
3616→36774,8
3617→23094,4
3618→27606,2
3619→22374,2
3620→37494,4
3621→33034,12
3622→25151,30
3623→24245,30
3624→40700,14
